race_id,race_number,date_course,horse_id,target_rank,hippodrome,distance,weather_temperature,age,sex,shoeing_status,driver,entraineur,gains_carriere,cote_matin,avg_red_km_last_5,nb_races_last_5,nb_dai_last_5,avg_place_last_5,days_since_last_race,is_debutant
2555,6,2025-11-23,22034,10,ROU,2850,,4,FEMELLES,,T. KANTELA,D. CHERADAME,1292000.0,50.0,7930.0,5,0,6.25,22.0,False
3209,10,2025-08-03,37029,11,AIX,2700,23.0,6,FEMELLES,,Mme S. WYSS,M. DUJMIC,2149000.0,17.0,7900.0,5,2,9.0,1.0,False
3209,10,2025-08-03,20576,1,AIX,2700,23.0,6,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,M.M. MUTEL,L. BROUST,4001000.0,2.9,7845.0,5,0,3.4,1.0,False
3209,10,2025-08-03,19037,6,AIX,2700,23.0,6,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,J. HAMELET,J.L. VERRIERE,4128000.0,7.2,7910.0,5,0,5.8,1.0,False
3209,10,2025-08-03,25224,4,AIX,2700,23.0,7,HONGRES,DEFERRE_ANTERIEURS,Mlle M. CALLIER,J.L. VERRIERE,4239500.0,14.0,56880.0,5,0,3.6,1.0,False
3209,10,2025-08-03,27960,3,AIX,2700,23.0,6,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,Mlle S. BLANCHETIERE,TH. BONNARDEL,4276500.0,2.8,56880.0,5,0,1.4,1.0,False
3209,10,2025-08-03,4097,9,AIX,2700,23.0,6,HONGRES,DEFERRE_ANTERIEURS,H. LAKHRISSI,L. VERRIERE,4314000.0,17.0,7745.0,5,0,7.0,1.0,False
3209,10,2025-08-03,7216,7,AIX,2700,23.0,8,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,R.F. PERRET,R.F. PERRET,4541000.0,12.0,56880.0,5,0,3.8,1.0,False
3209,10,2025-08-03,20631,8,AIX,2700,23.0,9,HONGRES,,PH. JEANNERET,PH. JEANNERET,5955500.0,43.0,56880.0,5,2,6.0,1.0,False
3209,10,2025-08-03,20662,2,AIX,2700,23.0,10,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,D. LAPRAY,M. BONNEFOY,9020500.0,50.0,7620.0,5,0,4.0,1.0,False
3209,10,2025-08-03,3867,10,AIX,2700,23.0,8,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,J. BADIEU,B. CURY,9031500.0,17.0,7710.0,5,1,5.0,1.0,False
3209,10,2025-08-03,20658,5,AIX,2700,23.0,10,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,PHILIPPE SEILER,G. PRESLES,9294000.0,50.0,7730.0,4,1,6.666666666666667,1.0,False
3609,8,2025-08-12,31174,6,CAB,2725,20.0,3,FEMELLES,,G. DELACOUR,G. DELACOUR,636000.0,25.0,7820.0,5,0,5.0,1.0,False
3609,8,2025-08-12,17295,8,CAB,2725,20.0,3,FEMELLES,,F. LE BRUN,Ph. ALLAIRE,0.0,33.0,7810.0,2,1,8.0,1.0,False
3609,8,2025-08-12,41607,2,CAB,2725,20.0,3,FEMELLES,,D. THOMAIN,CL. THOMAIN,611000.0,12.0,7846.666666666667,4,0,3.25,1.0,False
3609,8,2025-08-12,41610,10,CAB,2725,20.0,3,FEMELLES,,P. VERVA,W. MICHEL,0.0,67.0,56880.0,4,2,,1.0,False
3634,2,2025-08-13,21683,7,HYE,2650,33.0,5,FEMELLES,PROTEGE_ANTERIEURS_POSTERIEURS,CH. MARTENS,CH. DE GROOTE,6275000.0,8.0,7514.0,5,0,6.6,1.0,False
3634,2,2025-08-13,39898,6,HYE,2650,33.0,5,HONGRES,DEFERRE_POSTERIEURS,P. VERCRUYSSE,P. VERCRUYSSE,4553000.0,17.0,7750.0,5,3,9.0,5.0,False
3651,2,2025-08-13,29723,9,LSO,2650,20.0,4,FEMELLES,DEFERRE_POSTERIEURS,P. BRETAUDEAU,P. BRETAUDEAU,636000.0,9.5,7635.0,5,1,3.3333333333333335,20.0,False
2556,7,2025-11-23,19634,6,ROU,2150,,7,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,T. VALLETTE,B. VALLETTE,6707000.0,50.0,7640.0,5,2,5.666666666666667,15.0,False
2556,7,2025-11-23,19031,7,ROU,2150,,7,HONGRES,PROTEGE_ANTERIEURS,Mme M. HAWAS,B. ROUER,6707500.0,1.8,7680.0,5,0,5.4,1.0,False
2556,7,2025-11-23,22409,1,ROU,2150,,7,HONGRES,,Mlle F. AUBER,J. VANMEERBECK,6723000.0,50.0,7520.0,5,2,1.3333333333333333,63.0,False
2556,7,2025-11-23,29579,5,ROU,2150,,8,HONGRES,,JULIEN RENAULT,H. LECOQ,6793500.0,50.0,56880.0,0,0,,365.0,True
2556,7,2025-11-23,7527,10,ROU,2150,,9,HONGRES,,L. LAHAYE,C. JEAN,5668500.0,50.0,7810.0,5,1,6.25,78.0,False
2556,7,2025-11-23,19409,9,ROU,2150,,7,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,JEAN MAXIME LESNE,L. VERVA,6440700.0,4.7,7657.5,5,0,4.8,106.0,False
2556,7,2025-11-23,7597,8,ROU,2150,,9,FEMELLES,,Mme JEANNE LENAULT,F. LENAULT,6375500.0,4.7,56880.0,0,0,,365.0,True
2556,7,2025-11-23,4877,2,ROU,2150,,7,FEMELLES,DEFERRE_POSTERIEURS,Mme M. VER HULST,Mme G. MASSCHAELE,6236000.0,50.0,7812.5,5,0,3.8,1.0,False
2556,7,2025-11-23,5647,4,ROU,2150,,8,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,Mlle J. LEMONNIER,M. LEBREC,6066500.0,50.0,56880.0,5,0,5.0,64.0,False
2556,7,2025-11-23,29654,12,ROU,2150,,7,HONGRES,PROTEGE_ANTERIEURS,N. RIZZO,A. LEBOURGEOIS,6361500.0,50.0,7565.0,5,0,6.2,97.0,False
3603,2,2025-08-12,27090,9,CAB,2750,20.0,4,HONGRES,,R. DOUYERE,R. DOUYERE,2981500.0,107.0,7640.0,5,0,6.333333333333333,1.0,False
3603,2,2025-08-12,41600,8,CAB,2750,20.0,4,MALES,DEFERRE_ANTERIEURS,D. THOMAIN,CL. THOMAIN,3419500.0,10.0,7457.5,5,1,4.25,1.0,False
3603,2,2025-08-12,17421,1,CAB,2750,20.0,4,MALES,DEFERRE_ANTERIEURS_POSTERIEURS,M. MOTTIER,A. HENARD,3455000.0,3.8,7460.0,5,0,3.0,1.0,False
3639,7,2025-08-13,41887,5,HYE,2650,33.0,3,FEMELLES,,N. JULIEN,N. JULIEN,918500.0,38.0,7862.0,5,0,4.4,1.0,False
3639,7,2025-08-13,41901,2,HYE,2650,33.0,3,FEMELLES,,J.CH. FERON,R. MOURICE,1183500.0,8.1,7675.0,5,0,3.8,18.0,False
3639,7,2025-08-13,3850,1,HYE,2650,33.0,3,FEMELLES,,N. MORTAGNE,N. MORTAGNE,1163000.0,5.8,7802.5,5,0,3.6,1.0,False
3639,7,2025-08-13,41915,4,HYE,2650,33.0,3,HONGRES,,Y.A. BRIAND,TH. BONNARDEL,1062500.0,9.2,7826.666666666667,5,2,2.6666666666666665,1.0,False
3639,7,2025-08-13,5849,3,HYE,2650,33.0,3,FEMELLES,,K. DEVIENNE,J.M. ROUBAUD,1226500.0,2.7,7880.0,5,0,3.8,1.0,False
2553,4,2025-11-23,29535,11,ROU,2850,,6,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,TH. RAFFIN,G. HOUEL,3974000.0,50.0,56880.0,0,0,,365.0,True
2557,8,2025-11-23,29536,3,ROU,2150,,5,FEMELLES,DEFERRE_ANTERIEURS,L. PITON,B. PITON,2901500.0,50.0,56880.0,0,0,,365.0,True
2553,4,2025-11-23,6219,2,ROU,2850,,6,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,A. BOURGOIN-TIMBERT,F. CRIADO,3992500.0,50.0,7705.0,5,0,7.0,22.0,False
2557,8,2025-11-23,29551,10,ROU,2150,,5,FEMELLES,,A. TRINQUART,P. CASTEL,3029000.0,50.0,56880.0,5,1,6.0,101.0,False
2553,4,2025-11-23,29552,12,ROU,2850,,6,MALES,PROTEGE_ANTERIEURS,Mlle E. KARLEN,M. MONACO,3998500.0,50.0,56880.0,5,1,3.3333333333333335,78.0,False
2557,8,2025-11-23,29560,2,ROU,2150,,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,A. BOURGOIN-TIMBERT,F. BRIDAULT,3101500.0,1.7,56880.0,0,0,,365.0,True
2557,8,2025-11-23,19416,4,ROU,2150,,5,FEMELLES,,C. LETOUZE,PH. DAUGEARD,3102500.0,50.0,56880.0,5,4,6.0,60.0,False
2553,4,2025-11-23,29572,8,ROU,2850,,6,HONGRES,DEFERRE_ANTERIEURS,M. DELORME,St. PROVOOST,6794500.0,50.0,7800.0,5,0,7.666666666666667,57.0,False
2557,8,2025-11-23,29578,5,ROU,2150,,5,FEMELLES,,A. ROUSSIN,B. LEFEVRE,3167500.0,50.0,56880.0,5,2,2.6666666666666665,99.0,False
2553,4,2025-11-23,18189,1,ROU,2850,,6,FEMELLES,,L. PITON,B. PITON,7152000.0,3.8,7486.666666666667,5,1,5.25,28.0,False
2557,8,2025-11-23,29587,14,ROU,2150,,5,FEMELLES,,G. DESPREZ,Mlle C. LECLERCQ,3177000.0,50.0,7700.0,5,1,3.6666666666666665,92.0,False
2553,4,2025-11-23,18202,4,ROU,2850,,6,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,L. CUEFF,J.M. CHAINEUX,7197500.0,50.0,7465.0,4,2,7.0,77.0,False
2557,8,2025-11-23,29597,6,ROU,2150,,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,A. THOLLAS,G. LEFEBVRE,2897500.0,4.2,7502.5,5,0,4.75,97.0,False
2553,4,2025-11-23,29601,9,ROU,2850,,6,FEMELLES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,A. THOLLAS,G. LEFEBVRE,7538500.0,50.0,7450.0,5,3,7.0,122.0,False
2553,4,2025-11-23,23863,6,ROU,2850,,6,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,J. GASTINEAU,Régis RADOUX,7595000.0,50.0,56880.0,0,0,,365.0,True
2557,8,2025-11-23,29613,12,ROU,2150,,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,B. VIEL,V. VIEL,2559500.0,2.8,7610.0,5,2,6.666666666666667,71.0,False
2553,4,2025-11-23,22271,5,ROU,2850,,6,FEMELLES,PROTEGE_ANTERIEURS_POSTERIEURS,M. GRUMETZ,E. NOISETTE,8015000.0,50.0,7517.5,5,0,1.75,28.0,False
2557,8,2025-11-23,19396,9,ROU,2150,,5,FEMELLES,,P. VERVA,L. VERVA,2737500.0,50.0,7736.666666666667,5,0,6.6,65.0,False
2557,8,2025-11-23,29630,11,ROU,2150,,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,L. CUEFF,J. CORBANIE,2331000.0,50.0,56880.0,0,0,,365.0,True
2557,8,2025-11-23,23882,7,ROU,2150,,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,Mlle H. GODEY,P. GODEY,1642000.0,50.0,56880.0,5,1,6.25,120.0,False
2557,8,2025-11-23,29642,8,ROU,2150,,5,FEMELLES,DEFERRE_POSTERIEURS,ANDREA ROUSSEL,CH. ROUSSEL,1841500.0,50.0,56880.0,0,0,,365.0,True
2557,8,2025-11-23,23880,1,ROU,2150,,5,FEMELLES,PROTEGE_ANTERIEURS_POSTERIEURS,TH. RAFFIN,L. GABORIT,2458500.0,50.0,7650.0,5,0,5.666666666666667,73.0,False
2557,8,2025-11-23,29657,13,ROU,2150,,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,A. RINGLER,S. HARDY,2775500.0,50.0,7390.0,4,1,8.0,50.0,False
3205,6,2025-08-03,33874,6,AIX,2000,23.0,5,HONGRES,,J.CH. SOREL,L. LERENARD,4181500.0,50.0,7775.0,3,0,6.0,1.0,False
3552,6,2025-08-11,40944,5,DIV,2600,28.0,8,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,Mme A. BOURGOIN,B. BOURGOIN,9271500.0,28.0,7473.333333333333,5,0,6.0,1.0,False
3552,6,2025-08-11,22788,3,DIV,2600,28.0,7,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,Q. GAILLARD,PH. GAILLARD,9718000.0,15.0,7542.5,5,1,3.75,1.0,False
3552,6,2025-08-11,21703,4,DIV,2600,28.0,9,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,PH. MASSCHAELE,Mme G. MASSCHAELE,9291500.0,32.0,7555.0,5,0,5.25,1.0,False
2550,1,2025-11-23,29539,3,ROU,2150,,3,FEMELLES,,TH. CONSTANS,A. CHAVATTE,189000.0,6.4,56880.0,0,0,,365.0,True
2550,1,2025-11-23,6105,5,ROU,2150,,3,FEMELLES,,DAVID LEFEVRE,J. LESNE,196000.0,6.4,8035.0,3,0,6.0,43.0,False
2550,1,2025-11-23,7498,1,ROU,2150,,3,FEMELLES,,G. LENAIN,Gregory MARTENS,168000.0,50.0,8026.666666666667,5,2,6.333333333333333,23.0,False
2550,1,2025-11-23,29574,8,ROU,2150,,3,FEMELLES,,B. HARDY,S. HARDY,96000.0,50.0,56880.0,0,0,,365.0,True
2550,1,2025-11-23,29585,9,ROU,2150,,3,FEMELLES,,D. ARMELLINI,J. VILAULT,240000.0,50.0,7930.0,5,2,6.666666666666667,90.0,False
3605,4,2025-08-12,8595,7,CAB,2750,20.0,4,FEMELLES,,R. LE CREPS,Y. DOCQUIN,3365000.0,72.0,7430.0,5,0,6.0,1.0,False
3640,8,2025-08-13,6183,6,HYE,2650,33.0,7,FEMELLES,,L.J. PELLEGRINO,L.J. PELLEGRINO,4715500.0,38.0,7770.0,5,1,6.666666666666667,1.0,False
3640,8,2025-08-13,41890,8,HYE,2650,33.0,8,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,L. GUELPA,J. GUELPA,6132000.0,7.1,7606.666666666667,5,0,6.0,1.0,False
3640,8,2025-08-13,27677,3,HYE,2650,33.0,6,FEMELLES,,S. ROUBAUD,J.M. ROUBAUD,5466500.0,2.3,7660.0,5,1,2.5,1.0,False
3640,8,2025-08-13,19238,4,HYE,2650,33.0,6,FEMELLES,,S. TRIOMPHE,D. PAULEAU,4497000.0,21.0,7716.666666666667,5,1,4.25,1.0,False
3550,4,2025-08-11,28809,7,DIV,2675,28.0,5,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,Q. CHAUVE-LAFFAY,Bastien CLAIRET,6236500.0,12.0,7500.0,5,0,4.2,1.0,False
3638,6,2025-08-13,22906,6,HYE,2850,33.0,4,FEMELLES,,N. MORTAGNE,D. ALEXANDRE,1243000.0,40.0,7670.0,5,2,6.666666666666667,1.0,False
3551,5,2025-08-11,40958,11,DIV,2675,28.0,6,HONGRES,,R. BERUJAT,R. BERUJAT,3500500.0,70.0,7717.5,5,0,6.0,85.0,False
3551,5,2025-08-11,23126,2,DIV,2675,28.0,6,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,G. FOURNIGAULT,G. FOURNIGAULT,3506500.0,18.0,7653.333333333333,5,1,3.3333333333333335,1.0,False
3551,5,2025-08-11,5824,7,DIV,2675,28.0,6,HONGRES,,L. VERRIERE,J.L. VERRIERE,3657000.0,35.0,7740.0,5,0,6.2,1.0,False
3551,5,2025-08-11,5802,1,DIV,2675,28.0,6,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,C. ENAULT,CH. CUILLER,3750500.0,46.0,7640.0,5,2,3.3333333333333335,1.0,False
2551,2,2025-11-23,6059,2,ROU,2150,,3,FEMELLES,,DAVID LEFEVRE,M. VERVA,195000.0,50.0,56880.0,4,4,,51.0,False
2558,9,2025-11-23,29555,4,ROU,2850,,6,HONGRES,DEFERRE_ANTERIEURS_POSTERIEURS,T. PERRIER,P.L. DESAUNETTE,3855500.0,50.0,7746.666666666667,5,1,7.25,71.0,False
2558,9,2025-11-23,7439,9,ROU,2850,,6,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,Mlle J. LEMONNIER,M. LEBREC,3891500.0,50.0,56880.0,5,3,5.0,96.0,False
2551,2,2025-11-23,21149,3,ROU,2150,,3,FEMELLES,,T. KANTELA,M. CHERADAME,234000.0,50.0,56880.0,0,0,,365.0,True
2558,9,2025-11-23,5598,1,ROU,2850,,7,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,CH.M. DUVAL,J. VINIGER,3923700.0,50.0,7643.333333333333,5,0,5.8,29.0,False
2559,1,2025-11-23,20976,14,MDM,2875,,3,HONGRES,,ST. DESHAYES,ST. DESHAYES,0.0,50.0,56880.0,0,0,,365.0,True
2551,2,2025-11-23,29584,13,ROU,2150,,3,FEMELLES,,D. ARMELLINI,J. VILAULT,168000.0,50.0,56880.0,0,0,,365.0,True
2560,2,2025-11-23,29586,8,MDM,2875,,3,HONGRES,,A. ANGOT,G. MARIN,0.0,50.0,56880.0,0,0,,365.0,True
2559,1,2025-11-23,29593,8,MDM,2875,,3,HONGRES,,S. TRIBOURDEAU,SEBASTIEN TRIBOURDEAU,0.0,50.0,56880.0,0,0,,365.0,True
2551,2,2025-11-23,29595,9,ROU,2150,,3,FEMELLES,,G. MARCQUE,Mlle ST. LEPETIT,247000.0,50.0,56880.0,2,0,6.5,113.0,False
2560,2,2025-11-23,29596,7,MDM,2875,,3,MALES,,M. BEAUVAIS,Ch. DREUX,15000.0,50.0,56880.0,0,0,,365.0,True
2559,1,2025-11-23,29599,11,MDM,2875,,3,HONGRES,,E. DOUANEAU,M. MOTTIER,0.0,50.0,56880.0,0,0,,365.0,True
2560,2,2025-11-23,20994,4,MDM,2875,,3,HONGRES,,M. LECOURT,M. LECOURT,28000.0,50.0,56880.0,0,0,,365.0,True
2558,9,2025-11-23,7497,7,ROU,2850,,6,FEMELLES,,JULIEN RENAULT,M. MONACO,4154800.0,3.4,56880.0,0,0,,365.0,True
2551,2,2025-11-23,7491,7,ROU,2150,,3,FEMELLES,,F. LAGADEUC,J. GRUMETZ,211500.0,50.0,8110.0,4,2,7.0,85.0,False
2559,1,2025-11-23,18737,10,MDM,2875,,3,HONGRES,,L. JUBLOT,M. DABOUIS,21000.0,50.0,56880.0,2,2,,30.0,False
2558,9,2025-11-23,29621,8,ROU,2850,,6,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,K. BAUDRY,M. DONIO,4176000.0,50.0,56880.0,5,0,4.0,85.0,False
2559,1,2025-11-23,23899,13,MDM,2875,,3,HONGRES,,CL. FRECELLE,CH.A. MALLET,30000.0,1.1,56880.0,0,0,,365.0,True
2560,2,2025-11-23,7296,2,MDM,2875,,3,HONGRES,,G. MARIN,G. MARIN,65000.0,50.0,56880.0,0,0,,365.0,True
2559,1,2025-11-23,29629,5,MDM,2875,,3,HONGRES,,A. ACEF,A. ACEF,60000.0,50.0,56880.0,0,0,,365.0,True
2558,9,2025-11-23,5042,10,ROU,2850,,8,HONGRES,,Mme N. GODEY,P. GODEY,7597500.0,50.0,7590.0,5,0,7.6,21.0,False
2561,3,2025-11-23,20853,7,MDM,2875,,3,FEMELLES,,S. MARMION,S. MARMION,0.0,50.0,56880.0,0,0,,365.0,True
2560,2,2025-11-23,21001,9,MDM,2875,,3,HONGRES,,T. BEAUVAIS,Y. DOUSSET,78000.0,50.0,56880.0,0,0,,365.0,True
2558,9,2025-11-23,5320,11,ROU,2850,,6,HONGRES,,T. VALLETTE,St. PROVOOST,7895500.0,3.4,7713.333333333333,5,1,5.25,29.0,False
2560,2,2025-11-23,29640,6,MDM,2875,,3,HONGRES,,A. LEDUC,E. LELIEVRE,96000.0,4.2,56880.0,0,0,,365.0,True
2559,1,2025-11-23,29641,7,MDM,2875,,3,HONGRES,,G. MARIN,B. CONSTANTIN,84000.0,50.0,56880.0,0,0,,365.0,True
2561,3,2025-11-23,29645,4,MDM,2875,,3,FEMELLES,,P. TIJOU,- DISP. ART. 27§ VIII,0.0,6.8,56880.0,2,1,8.0,239.0,False
2558,9,2025-11-23,18768,12,ROU,2850,,7,HONGRES,,L. LEFRANCOIS,J.M. GUILLOTTE,7989500.0,50.0,7785.0,5,1,5.5,43.0,False
2559,1,2025-11-23,29648,3,MDM,2875,,3,HONGRES,,J. BESCHER,J. BESCHER,102500.0,50.0,56880.0,0,0,,365.0,True
2559,1,2025-11-23,29653,4,MDM,2875,,3,HONGRES,,Mlle CL. LELIEVRE,N. LEMETAYER,109000.0,50.0,56880.0,0,0,,365.0,True
2558,9,2025-11-23,20863,2,ROU,2850,,7,HONGRES,DEFERRE_POSTERIEURS,A. DAULIER,P. DAULIER,8096500.0,3.4,56880.0,0,0,,365.0,True
2561,3,2025-11-23,20869,6,MDM,2875,,3,FEMELLES,,E. DOUANEAU,S. LEMETAYER,0.0,50.0,56880.0,1,0,9.0,43.0,False
2560,2,2025-11-23,29656,3,MDM,2875,,3,HONGRES,,S. DESHAIES,S. DESHAIES,140000.0,2.8,56880.0,0,0,,365.0,True
2558,9,2025-11-23,29659,5,ROU,2850,,6,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,S. HOSTE,J.M. CHAINEUX,8110000.0,50.0,7565.0,5,1,2.25,54.0,False
2562,4,2025-11-23,29661,6,MDM,2875,,3,FEMELLES,,P. GODINEAU,P. GODINEAU,0.0,50.0,56880.0,0,0,,365.0,True
2560,2,2025-11-23,29662,1,MDM,2875,,3,MALES,,CH. DREUX,Ch. DREUX,168000.0,50.0,56880.0,0,0,,365.0,True
2559,1,2025-11-23,21920,6,MDM,2875,,3,HONGRES,,M. CHARUEL,M. CHARUEL,132000.0,50.0,7945.0,5,2,6.0,28.0,False
2561,3,2025-11-23,29664,5,MDM,2875,,3,FEMELLES,,CL. FRECELLE,P. FERCHAUD,28000.0,50.0,56880.0,0,0,,365.0,True
2562,4,2025-11-23,20882,4,MDM,2875,,3,FEMELLES,,F. GENCE,J.M. GODARD,14500.0,50.0,8080.0,4,2,7.0,44.0,False
2562,4,2025-11-23,29681,10,MDM,2875,,3,FEMELLES,,O. GUILMET,O. GUILMET,44000.0,50.0,56880.0,1,1,,110.0,False
2562,4,2025-11-23,20851,2,MDM,2875,,3,FEMELLES,,L. KOUBICHE,L. KOUBICHE,67500.0,50.0,56880.0,0,0,,365.0,True
2562,4,2025-11-23,20898,3,MDM,2875,,3,FEMELLES,,CL. GUILLON,TH. RAFFEGEAU,89500.0,50.0,56880.0,3,0,6.666666666666667,30.0,False
2562,4,2025-11-23,20894,8,MDM,2875,,3,FEMELLES,,J.M. GODARD,J.M. GODARD,116000.0,50.0,7935.0,5,3,5.5,35.0,False
2562,4,2025-11-23,29707,1,MDM,2875,,3,FEMELLES,,CH.A. MARY,CH.A. MARY,132000.0,50.0,56880.0,0,0,,365.0,True
2562,4,2025-11-23,5019,5,MDM,2875,,3,FEMELLES,,O. TOUVAIS,Olivier TOUVAIS,153500.0,50.0,32405.0,5,0,6.4,30.0,False
2562,4,2025-11-23,29718,7,MDM,2875,,3,FEMELLES,,T. BEAUVAIS,H. MARIE,184000.0,50.0,56880.0,0,0,,365.0,True
2562,4,2025-11-23,29726,9,MDM,2875,,3,FEMELLES,,V. SAUSSAYE,Mme Tiphanie GARCIA,226000.0,50.0,8350.0,5,4,7.0,43.0,False
2560,2,2025-11-23,29671,5,MDM,2875,,3,HONGRES,,P. LECELLIER,C. PILFERT,222000.0,1.7,56880.0,0,0,,365.0,True
2560,2,2025-11-23,29674,10,MDM,2875,,3,HONGRES,,J.M. LEGROS,J.M. LEGROS,241000.0,50.0,56880.0,0,0,,365.0,True
2558,9,2025-11-23,7660,6,ROU,2850,,7,HONGRES,,TH. ADELAIDE,Mlle CH. DELAMARE,8308500.0,50.0,56880.0,0,0,,365.0,True
2558,9,2025-11-23,18798,3,ROU,2850,,7,HONGRES,DEFERRE_POSTERIEURS,P.M. ALLAIS,J.PH. GUIBOUT,8370500.0,50.0,7470.0,5,0,5.5,50.0,False
2559,1,2025-11-23,29667,9,MDM,2875,,3,HONGRES,,L.G. RICHARD,ARNAUD DESMOTTES,154000.0,50.0,8000.0,3,0,4.5,50.0,False
2559,1,2025-11-23,7233,1,MDM,2875,,3,HONGRES,,A.A. CHAVATTE,A. CHAVATTE,182000.0,50.0,56880.0,0,0,,365.0,True
2559,1,2025-11-23,24959,2,MDM,2875,,3,HONGRES,,T. BEAUVAIS,C. BUHIGNE,210000.0,3.4,56880.0,0,0,,365.0,True
2559,1,2025-11-23,24765,12,MDM,2875,,3,HONGRES,,TH. VIAUD,M. DABOUIS,239500.0,50.0,56880.0,0,0,,365.0,True
3550,4,2025-08-11,40948,10,DIV,2675,28.0,5,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,A. TINTILLIER,Sté. Ent. Anthony TINTILLIER,6322500.0,20.0,7605.0,5,0,3.8,9.0,False
3550,4,2025-08-11,22603,1,DIV,2675,28.0,5,HONGRES,PROTEGE_ANTERIEURS_DEFERRRE_POSTERIEURS,P.PH. PLOQUIN,CH. CUILLER,6427000.0,2.6,7410.0,5,2,6.0,1.0,False
2561,3,2025-11-23,20891,3,MDM,2875,,3,FEMELLES,,G. MARIN,L. JOUSSE,55000.0,50.0,7870.0,5,2,7.333333333333333,43.0,False
2564,6,2025-11-23,24846,8,MDM,2875,,4,FEMELLES,,PH. JULIEN,PH. JULIEN,312500.0,50.0,56880.0,0,0,,365.0,True
2564,6,2025-11-23,29678,10,MDM,2875,,4,FEMELLES,PROTEGE_ANTERIEURS_POSTERIEURS,CL. FRECELLE,D. DODIN,385000.0,50.0,56880.0,0,0,,365.0,True
2561,3,2025-11-23,20885,9,MDM,2875,,3,FEMELLES,,Mlle S. AUVRAI,B.R. PLAIRE,89000.0,50.0,56880.0,5,2,7.666666666666667,106.0,False
2564,6,2025-11-23,29683,2,MDM,2875,,4,FEMELLES,DEFERRE_POSTERIEURS,A.J. DAVID,Y. DREUX,535500.0,50.0,56880.0,0,0,,365.0,True
2561,3,2025-11-23,7599,8,MDM,2875,,3,FEMELLES,,T. BEAUVAIS,Anthony PERRIN,97500.0,13.0,56880.0,0,0,,365.0,True
2564,6,2025-11-23,29689,4,MDM,2875,,4,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,F. JOSEPH,F. JOSEPH,607500.0,50.0,56880.0,0,0,,365.0,True
2561,3,2025-11-23,29696,2,MDM,2875,,3,FEMELLES,,A.A. CHAVATTE,A. CHAVATTE,120000.0,50.0,56880.0,0,0,,365.0,True
2564,6,2025-11-23,5295,3,MDM,2875,,4,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,V. MARQUEZ,V. MARQUEZ,773500.0,50.0,8050.0,5,2,5.333333333333333,29.0,False
2561,3,2025-11-23,7254,1,MDM,2875,,3,FEMELLES,,Mlle CL. LELIEVRE,Mme A.F. DONATI MARCILLAC,189000.0,13.0,56880.0,2,1,,23.0,False
2564,6,2025-11-23,29713,9,MDM,2875,,4,FEMELLES,DEFERRE_POSTERIEURS,N. JAULNEAU,N. JAULNEAU,1247000.0,50.0,56880.0,5,0,5.75,99.0,False
2564,6,2025-11-23,7362,7,MDM,2875,,4,FEMELLES,,Mlle A. LEPERE,N. JAULNEAU,1288500.0,50.0,56880.0,5,1,6.5,78.0,False
2563,5,2025-11-23,29729,6,MDM,2875,,4,FEMELLES,DEFERRE_ANTERIEURS_POSTERIEURS,S. GOUGEON,LOIC GROUSSARD,480000.0,50.0,56880.0,0,0,,365.0,True
